<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2009.10.29	00:00:00	83.950	84.029	83.759	83.810	2005	0	60
2009.10.29	01:00:00	83.809	83.905	83.526	83.663	3705	0	60
2009.10.29	02:00:00	83.682	83.972	83.681	83.747	2887	0	60
2009.10.29	03:00:00	83.746	83.869	83.679	83.694	2798	0	60
2009.10.29	04:00:00	83.695	83.730	83.579	83.710	3088	0	60
2009.10.29	05:00:00	83.708	83.777	83.601	83.647	2339	0	60
2009.10.29	06:00:00	83.662	83.828	83.647	83.827	2846	0	60
2009.10.29	07:00:00	83.831	83.837	83.604	83.785	2475	0	60
2009.10.29	08:00:00	83.785	84.242	83.785	84.204	4017	0	60
2009.10.29	09:00:00	84.208	84.364	84.020	84.214	4317	0	60
2009.10.29	10:00:00	84.210	84.446	84.153	84.268	3692	0	60
2009.10.29	11:00:00	84.267	84.300	84.048	84.143	3357	0	60
2009.10.29	12:00:00	84.137	84.199	84.041	84.080	3718	0	60
2009.10.29	13:00:00	84.081	85.139	84.004	85.068	4655	0	60
2009.10.29	14:00:00	85.070	85.304	84.762	84.893	5360	0	60
2009.10.29	15:00:00	84.895	85.409	84.856	85.170	5012	0	60
2009.10.29	16:00:00	85.169	85.590	85.153	85.381	4935	0	60
2009.10.29	17:00:00	85.383	85.686	85.349	85.460	4373	0	60
2009.10.29	18:00:00	85.463	85.802	85.447	85.739	4175	0	60
2009.10.29	19:00:00	85.740	85.851	85.680	85.821	3379	0	60
2009.10.29	20:00:00	85.806	85.821	85.625	85.681	3093	0	60
2009.10.29	21:00:00	85.681	85.709	85.595	85.670	2748	0	60
2009.10.29	22:00:00	85.671	85.727	85.600	85.690	1406	0	60
2009.10.29	23:00:00	85.684	85.778	85.657	85.736	1768	0	60
2009.10.30	00:00:00	85.734	85.774	85.610	85.667	2235	0	60
2009.10.30	01:00:00	85.665	85.675	85.409	85.497	3142	0	60
2009.10.30	02:00:00	85.499	85.688	85.407	85.660	3085	0	60
2009.10.30	03:00:00	85.658	85.669	85.423	85.468	2579	0	60
2009.10.30	04:00:00	85.469	85.624	85.460	85.561	2282	0	60
2009.10.30	05:00:00	85.559	85.561	85.330	85.388	2556	0	60
2009.10.30	06:00:00	85.402	85.459	85.188	85.235	2559	0	60
2009.10.30	07:00:00	85.235	85.273	85.059	85.186	2983	0	60
2009.10.30	08:00:00	85.187	85.312	85.106	85.208	3476	0	60
2009.10.30	09:00:00	85.208	85.295	85.007	85.178	3820	0	60
2009.10.30	10:00:00	85.181	85.370	85.119	85.260	3940	0	60
2009.10.30	11:00:00	85.264	85.264	85.000	85.141	3706	0	60
2009.10.30	12:00:00	85.140	85.276	85.011	85.098	4004	0	60
2009.10.30	13:00:00	85.097	85.176	84.255	84.298	4677	0	60
2009.10.30	14:00:00	84.296	84.531	84.151	84.176	5048	0	60
2009.10.30	15:00:00	84.174	84.424	84.173	84.401	4959	0	60
2009.10.30	16:00:00	84.402	84.421	83.562	84.012	5388	0	60
2009.10.30	17:00:00	84.014	84.100	83.560	83.607	5291	0	60
2009.10.30	18:00:00	83.606	83.700	83.063	83.218	4555	0	60
2009.10.30	19:00:00	83.220	83.519	83.126	83.311	4063	0	60
2009.10.30	20:00:00	83.296	83.362	83.170	83.177	4059	0	60
2009.10.30	21:00:00	83.176	83.180	82.928	83.005	2784	0	60
2009.10.30	22:00:00	83.006	83.008	83.006	83.008	4	0	60
2009.11.02	00:00:00	82.613	82.852	82.482	82.794	3504	0	60
2009.11.02	01:00:00	82.790	83.292	82.784	83.233	4140	0	60
2009.11.02	02:00:00	83.231	83.274	82.976	83.012	3275	0	60
2009.11.02	03:00:00	83.014	83.250	82.924	83.160	2861	0	60
2009.11.02	04:00:00	83.162	83.562	83.144	83.477	3240	0	60
2009.11.02	05:00:00	83.478	83.634	83.428	83.456	2791	0	60
2009.11.02	06:00:00	83.468	83.555	83.326	83.509	2331	0	60
2009.11.02	07:00:00	83.510	83.569	83.387	83.524	2436	0	60
2009.11.02	08:00:00	83.523	83.523	83.280	83.330	3221	0	60
2009.11.02	09:00:00	83.331	83.608	83.113	83.514	4388	0	60
2009.11.02	10:00:00	83.519	83.617	83.320	83.470	4265	0	60
2009.11.02	11:00:00	83.440	83.597	83.360	83.412	3728	0	60
2009.11.02	12:00:00	83.413	83.420	83.160	83.222	4014	0	60
2009.11.02	13:00:00	83.221	83.305	83.074	83.287	3873	0	60
2009.11.02	14:00:00	83.288	83.555	83.206	83.404	3844	0	60
2009.11.02	15:00:00	83.406	83.720	83.340	83.657	4670	0	60
2009.11.02	16:00:00	83.663	84.546	83.661	84.161	5358	0	60
2009.11.02	17:00:00	84.162	84.411	84.053	84.283	4342	0	60
2009.11.02	18:00:00	84.282	84.306	83.568	83.573	3941	0	60
2009.11.02	19:00:00	83.572	83.685	83.394	83.442	4323	0	60
2009.11.02	20:00:00	83.422	83.802	83.346	83.737	4138	0	60
2009.11.02	21:00:00	83.736	83.904	83.601	83.767	3746	0	60
2009.11.02	22:00:00	83.766	83.856	83.699	83.748	2525	0	60
2009.11.02	23:00:00	83.747	83.856	83.671	83.851	1445	0	60
2009.11.03	00:00:00	83.857	83.928	83.811	83.845	1605	0	60
2009.11.03	01:00:00	83.843	84.029	83.816	83.975	2240	0	60
2009.11.03	02:00:00	83.974	83.975	83.788	83.887	2251	0	60
2009.11.03	03:00:00	83.888	83.905	83.780	83.877	1620	0	60
2009.11.03	04:00:00	83.877	83.943	83.561	83.704	2532	0	60
2009.11.03	05:00:00	83.702	83.778	83.577	83.619	2026	0	60
2009.11.03	06:00:00	83.630	83.831	83.615	83.815	1664	0	60
2009.11.03	07:00:00	83.814	83.827	83.647	83.668	1851	0	60
2009.11.03	08:00:00	83.665	83.693	83.361	83.413	3537	0	60
2009.11.03	09:00:00	83.413	83.538	83.193	83.283	3745	0	60
2009.11.03	10:00:00	83.284	83.392	83.041	83.126	4154	0	60
2009.11.03	11:00:00	83.127	83.356	82.991	83.323	4397	0	60
2009.11.03	12:00:00	83.325	83.333	82.972	83.042	4255	0	60
2009.11.03	13:00:00	83.040	83.564	83.025	83.466	4018	0	60
2009.11.03	14:00:00	83.467	83.679	83.362	83.450	4271	0	60
2009.11.03	15:00:00	83.451	83.941	83.404	83.898	4857	0	60
2009.11.03	16:00:00	83.896	84.567	83.741	84.457	5601	0	60
2009.11.03	17:00:00	84.452	84.465	84.095	84.361	4799	0	60
2009.11.03	18:00:00	84.358	84.665	84.153	84.533	3774	0	60
2009.11.03	19:00:00	84.532	84.636	84.433	84.621	3616	0	60
2009.11.03	20:00:00	84.606	84.726	84.511	84.568	3746	0	60
2009.11.03	21:00:00	84.564	84.600	84.434	84.546	2941	0	60
2009.11.03	22:00:00	84.547	84.736	84.536	84.693	2835	0	60
2009.11.03	23:00:00	84.692	84.757	84.624	84.635	1362	0	60
2009.11.04	00:00:00	84.635	84.751	84.594	84.739	1491	0	60
2009.11.04	01:00:00	84.733	84.733	84.327	84.409	2433	0	60
2009.11.04	02:00:00	84.411	84.621	84.408	84.466	2129	0	60
2009.11.04	03:00:00	84.464	84.596	84.425	84.573	1777	0	60
2009.11.04	04:00:00	84.574	84.641	84.508	84.617	1150	0	60
2009.11.04	05:00:00	84.620	84.658	84.598	84.612	1081	0	60
2009.11.04	06:00:00	84.624	84.732	84.622	84.656	1978	0	60
2009.11.04	07:00:00	84.653	84.968	84.653	84.940	2767	0	60
2009.11.04	08:00:00	84.942	85.246	84.761	84.986	3959	0	60
2009.11.04	09:00:00	84.987	85.456	84.966	85.287	4192	0	60
2009.11.04	10:00:00	85.289	85.745	85.209	85.719	3763	0	60
2009.11.04	11:00:00	85.717	85.812	85.640	85.761	3304	0	60
2009.11.04	12:00:00	85.762	85.802	85.461	85.574	3401	0	60
2009.11.04	13:00:00	85.573	85.624	85.431	85.532	3383	0	60
2009.11.04	14:00:00	85.526	85.713	85.429	85.455	4451	0	60
2009.11.04	15:00:00	85.456	85.613	85.354	85.589	4524	0	60
2009.11.04	16:00:00	85.590	85.604	85.324	85.514	5181	0	60
2009.11.04	17:00:00	85.513	85.567	85.195	85.428	4295	0	60
2009.11.04	18:00:00	85.429	85.504	85.155	85.464	3147	0	60
2009.11.04	19:00:00	85.463	85.575	85.331	85.554	2733	0	60
2009.11.04	20:00:00	85.540	85.928	85.335	85.532	5295	0	60
2009.11.04	21:00:00	85.532	85.551	85.090	85.119	4442	0	60
2009.11.04	22:00:00	85.118	85.440	85.100	85.325	3378	0	60
2009.11.04	23:00:00	85.326	85.476	85.260	85.474	1645	0	60
2009.11.05	00:00:00	85.477	85.490	85.180	85.278	1750	0	60
2009.11.05	01:00:00	85.273	85.273	85.037	85.037	3135	0	60
2009.11.05	02:00:00	85.038	85.061	84.793	84.931	2948	0	60
2009.11.05	03:00:00	84.927	84.977	84.840	84.933	2493	0	60
2009.11.05	04:00:00	84.932	84.955	84.546	84.705	2855	0	60
2009.11.05	05:00:00	84.708	84.776	84.675	84.711	2414	0	60
2009.11.05	06:00:00	84.732	84.965	84.705	84.914	2721	0	60
2009.11.05	07:00:00	84.912	84.963	84.560	84.597	2970	0	60
2009.11.05	08:00:00	84.595	84.860	84.505	84.735	3910	0	60
2009.11.05	09:00:00	84.744	84.825	84.397	84.421	3907	0	60
2009.11.05	10:00:00	84.423	84.942	84.321	84.785	4052	0	60
2009.11.05	11:00:00	84.784	84.865	84.643	84.797	3585	0	60
2009.11.05	12:00:00	84.800	84.954	84.625	84.632	3158	0	60
2009.11.05	13:00:00	84.629	85.147	84.628	84.982	4282	0	60
2009.11.05	14:00:00	84.981	85.340	84.884	85.219	4312	0	60
2009.11.05	15:00:00	85.218	85.329	84.808	85.183	4775	0	60
2009.11.05	16:00:00	85.183	85.310	84.926	85.296	4893	0	60
2009.11.05	17:00:00	85.290	85.299	84.823	84.911	4009	0	60
2009.11.05	18:00:00	84.911	85.119	84.887	85.119	3324	0	60
2009.11.05	19:00:00	85.119	85.273	85.068	85.241	3278	0	60
2009.11.05	20:00:00	85.221	85.226	85.076	85.220	2894	0	60
2009.11.05	21:00:00	85.218	85.247	85.068	85.090	3107	0	60
2009.11.05	22:00:00	85.089	85.146	85.000	85.135	2571	0	60
2009.11.05	23:00:00	85.132	85.164	85.046	85.082	1346	0	60
2009.11.06	00:00:00	85.084	85.247	85.029	85.200	1985	0	60
2009.11.06	01:00:00	85.199	85.215	85.033	85.055	2897	0	60
2009.11.06	02:00:00	85.060	85.096	84.938	84.973	2454	0	60
2009.11.06	03:00:00	84.974	85.034	84.941	84.993	1866	0	60
2009.11.06	04:00:00	84.995	85.117	84.964	85.088	2262	0	60
2009.11.06	05:00:00	85.091	85.160	85.054	85.093	1959	0	60
2009.11.06	06:00:00	85.118	85.171	85.090	85.111	1793	0	60
2009.11.06	07:00:00	85.112	85.126	84.860	84.963	2574	0	60
2009.11.06	08:00:00	84.965	85.114	84.952	84.978	3156	0	60
2009.11.06	09:00:00	84.977	85.320	84.882	85.311	3732	0	60
2009.11.06	10:00:00	85.311	85.311	85.159	85.247	3025	0	60
2009.11.06	11:00:00	85.247	85.312	85.089	85.183	3073	0	60
2009.11.06	12:00:00	85.181	85.237	84.803	84.837	3678	0	60
2009.11.06	13:00:00	84.819	84.819	84.395	84.639	3625	0	60
2009.11.06	14:00:00	84.640	84.751	83.709	83.968	5095	0	60
2009.11.06	15:00:00	83.970	84.381	83.692	84.289	5743	0	60
2009.11.06	16:00:00	84.291	84.461	83.653	84.037	5554	0	60
2009.11.06	17:00:00	84.038	84.042	83.717	83.815	4753	0	60
2009.11.06	18:00:00	83.816	83.971	83.583	83.625	3792	0	60
2009.11.06	19:00:00	83.626	83.654	83.482	83.503	3349	0	60
2009.11.06	20:00:00	83.501	83.534	83.300	83.508	3856	0	60
2009.11.06	21:00:00	83.506	83.635	83.372	83.627	2426	0	60
2009.11.06	22:00:00	83.628	83.721	83.492	83.532	1405	0	60
2009.11.09	00:00:00	83.678	83.777	83.569	83.627	2147	0	60
2009.11.09	01:00:00	83.624	83.956	83.515	83.931	2663	0	60
2009.11.09	02:00:00	83.933	84.146	83.913	83.996	2957	0	60
2009.11.09	03:00:00	83.994	84.316	83.986	84.278	2347	0	60
2009.11.09	04:00:00	84.279	84.358	84.177	84.324	2095	0	60
2009.11.09	05:00:00	84.321	84.369	84.207	84.324	2495	0	60
2009.11.09	06:00:00	84.337	84.397	84.172	84.248	2243	0	60
2009.11.09	07:00:00	84.247	84.299	84.135	84.283	2562	0	60
2009.11.09	08:00:00	84.285	84.646	84.277	84.584	4130	0	60
2009.11.09	09:00:00	84.588	84.767	84.540	84.608	3784	0	60
2009.11.09	10:00:00	84.607	84.858	84.476	84.858	4009	0	60
2009.11.09	11:00:00	84.857	84.896	84.610	84.650	3665	0	60
2009.11.09	12:00:00	84.662	84.754	84.473	84.502	3338	0	60
2009.11.09	13:00:00	84.501	84.732	84.459	84.620	3421	0	60
2009.11.09	14:00:00	84.619	84.756	84.526	84.753	4260	0	60
2009.11.09	15:00:00	84.750	85.106	84.739	84.936	5010	0	60
2009.11.09	16:00:00	84.931	85.015	84.833	85.007	4318	0	60
2009.11.09	17:00:00	85.009	85.150	84.932	85.102	3810	0	60
2009.11.09	18:00:00	85.104	85.218	85.042	85.218	3141	0	60
2009.11.09	19:00:00	85.218	85.231	85.051	85.135	3037	0	60
2009.11.09	20:00:00	85.134	85.305	85.077	85.302	2927	0	60
2009.11.09	21:00:00	85.302	85.328	85.078	85.081	2887	0	60
2009.11.09	22:00:00	85.078	85.240	85.078	85.166	2673	0	60
2009.11.09	23:00:00	85.174	85.224	85.109	85.156	1345	0	60
2009.11.10	00:00:00	85.156	85.195	85.054	85.106	1898	0	60
2009.11.10	01:00:00	85.103	85.250	85.062	85.145	3208	0	60
2009.11.10	02:00:00	85.141	85.169	85.003	85.087	2608	0	60
2009.11.10	03:00:00	85.085	85.116	84.969	84.994	2362	0	60
2009.11.10	04:00:00	84.993	85.058	84.967	85.019	2384	0	60
2009.11.10	05:00:00	85.016	85.060	84.984	84.996	1774	0	60
2009.11.10	06:00:00	85.011	85.016	84.535	84.712	3529	0	60
2009.11.10	07:00:00	84.713	85.008	84.702	84.988	2795	0	60
2009.11.10	08:00:00	84.990	85.002	84.780	84.797	3374	0	60
2009.11.10	09:00:00	84.796	84.846	84.620	84.806	4143	0	60
2009.11.10	10:00:00	84.800	84.967	84.768	84.967	3346	0	60
2009.11.10	11:00:00	84.965	85.410	84.741	85.378	4501	0	60
2009.11.10	12:00:00	85.378	85.378	85.081	85.104	3357	0	60
2009.11.10	13:00:00	85.105	85.225	84.877	84.883	3637	0	60
2009.11.10	14:00:00	84.881	85.042	84.775	84.803	4115	0	60
2009.11.10	15:00:00	84.804	85.321	84.679	85.175	4586	0	60
2009.11.10	16:00:00	85.176	85.460	85.138	85.307	4882	0	60
2009.11.10	17:00:00	85.305	85.449	85.213	85.388	4333	0	60
2009.11.10	18:00:00	85.387	85.404	85.157	85.244	2797	0	60
2009.11.10	19:00:00	85.243	85.312	85.128	85.212	2763	0	60
2009.11.10	20:00:00	85.198	85.522	85.182	85.498	3331	0	60
2009.11.10	21:00:00	85.498	85.617	85.407	85.530	3367	0	60
2009.11.10	22:00:00	85.528	85.640	85.518	85.528	2617	0	60
2009.11.10	23:00:00	85.524	85.589	85.451	85.464	1897	0	60
2009.11.11	00:00:00	85.463	85.476	85.358	85.374	1864	0	60
2009.11.11	01:00:00	85.374	85.402	85.242	85.326	3529	0	60
2009.11.11	02:00:00	85.319	85.408	85.274	85.276	2390	0	60
2009.11.11	03:00:00	85.274	85.458	85.222	85.427	2650	0	60
2009.11.11	04:00:00	85.429	85.470	85.286	85.323	1925	0	60
2009.11.11	05:00:00	85.324	85.325	85.059	85.126	2714	0	60
2009.11.11	06:00:00	85.140	85.385	85.033	85.382	2477	0	60
2009.11.11	07:00:00	85.379	85.676	85.345	85.594	3584	0	60
2009.11.11	08:00:00	85.594	85.975	85.562	85.966	3980	0	60
2009.11.11	09:00:00	85.967	85.990	85.825	85.841	4121	0	60
2009.11.11	10:00:00	85.841	86.046	85.841	85.954	3407	0	60
2009.11.11	11:00:00	85.955	86.051	85.815	85.957	4142	0	60
2009.11.11	12:00:00	85.956	86.066	85.936	86.057	3536	0	60
2009.11.11	13:00:00	86.056	86.061	85.987	86.036	3254	0	60
2009.11.11	14:00:00	86.037	86.100	85.910	85.946	3983	0	60
2009.11.11	15:00:00	85.945	86.054	85.844	86.019	4444	0	60
2009.11.11	16:00:00	86.018	86.117	85.780	85.873	4854	0	60
2009.11.11	17:00:00	85.876	86.025	85.689	85.876	4831	0	60
2009.11.11	18:00:00	85.871	85.966	85.761	85.879	3971	0	60
2009.11.11	19:00:00	85.881	85.933	85.718	85.772	3121	0	60
2009.11.11	20:00:00	85.774	85.891	85.740	85.807	3119	0	60
2009.11.11	21:00:00	85.806	85.881	85.746	85.825	2958	0	60
2009.11.11	22:00:00	85.824	85.967	85.819	85.967	2142	0	60
2009.11.11	23:00:00	85.972	86.014	85.938	85.994	1024	0	60
2009.11.12	00:00:00	85.995	86.098	85.960	86.029	2182	0	60
2009.11.12	01:00:00	86.024	86.244	85.960	86.119	3300	0	60
2009.11.12	02:00:00	86.121	86.173	85.911	85.948	3041	0	60
2009.11.12	03:00:00	85.946	86.081	85.898	86.075	2432	0	60
2009.11.12	04:00:00	86.074	86.175	85.908	85.909	2167	0	60
2009.11.12	05:00:00	85.910	85.989	85.908	85.961	1825	0	60
2009.11.12	06:00:00	85.975	86.092	85.949	86.086	1970	0	60
2009.11.12	07:00:00	86.089	86.129	85.971	86.065	2526	0	60
2009.11.12	08:00:00	86.064	86.110	85.810	85.910	3501	0	60
2009.11.12	09:00:00	85.907	85.914	85.715	85.791	4031	0	60
2009.11.12	10:00:00	85.792	85.800	85.480	85.528	3927	0	60
2009.11.12	11:00:00	85.536	85.752	85.520	85.668	3804	0	60
2009.11.12	12:00:00	85.667	85.691	85.531	85.574	3024	0	60
2009.11.12	13:00:00	85.575	85.619	85.253	85.500	4430	0	60
2009.11.12	14:00:00	85.499	85.936	85.485	85.798	4737	0	60
2009.11.12	15:00:00	85.799	86.193	85.794	86.070	5360	0	60
2009.11.12	16:00:00	86.070	86.328	85.775	86.296	5604	0	60
2009.11.12	17:00:00	86.294	86.298	85.768	85.983	5165	0	60
2009.11.12	18:00:00	85.983	86.059	85.877	85.956	3659	0	60
2009.11.12	19:00:00	85.956	86.049	85.806	85.845	3862	0	60
2009.11.12	20:00:00	85.826	85.908	85.567	85.599	3669	0	60
2009.11.12	21:00:00	85.600	85.616	85.410	85.586	3879	0	60
2009.11.12	22:00:00	85.587	85.625	85.491	85.554	2111	0	60
2009.11.12	23:00:00	85.563	85.616	85.454	85.593	1428	0	60
2009.11.13	00:00:00	85.593	85.611	85.473	85.523	1566	0	60
2009.11.13	01:00:00	85.528	85.604	85.423	85.512	2642	0	60
2009.11.13	02:00:00	85.516	85.527	85.388	85.449	2002	0	60
2009.11.13	03:00:00	85.449	85.497	85.410	85.437	1389	0	60
2009.11.13	04:00:00	85.438	85.537	85.434	85.489	1584	0	60
2009.11.13	05:00:00	85.489	85.494	85.399	85.447	1738	0	60
2009.11.13	06:00:00	85.468	85.541	85.442	85.536	1658	0	60
2009.11.13	07:00:00	85.535	85.842	85.518	85.814	2709	0	60
2009.11.13	08:00:00	85.815	85.862	85.733	85.802	3822	0	60
2009.11.13	09:00:00	85.805	85.848	85.617	85.797	3895	0	60
2009.11.13	10:00:00	85.801	85.827	85.153	85.189	4647	0	60
2009.11.13	11:00:00	85.191	85.254	85.083	85.133	3547	0	60
2009.11.13	12:00:00	85.133	85.321	85.127	85.276	2953	0	60
2009.11.13	13:00:00	85.274	85.318	85.136	85.239	3105	0	60
2009.11.13	14:00:00	85.238	85.436	85.105	85.346	4600	0	60
2009.11.13	15:00:00	85.343	85.372	84.959	85.001	5406	0	60
2009.11.13	16:00:00	84.996	85.446	84.945	85.433	5203	0	60
2009.11.13	17:00:00	85.434	85.498	85.156	85.254	4720	0	60
2009.11.13	18:00:00	85.249	85.503	85.231	85.416	4040	0	60
2009.11.13	19:00:00	85.415	85.481	85.335	85.402	2750	0	60
2009.11.13	20:00:00	85.385	85.452	85.211	85.211	3104	0	60
2009.11.13	21:00:00	85.210	85.377	85.184	85.319	2531	0	60
2009.11.13	22:00:00	85.319	85.390	85.148	85.206	1851	0	60
2009.11.16	00:00:00	84.993	85.416	84.976	85.385	2066	0	60
2009.11.16	01:00:00	85.383	85.406	84.935	85.086	2466	0	60
2009.11.16	02:00:00	85.088	85.286	85.063	85.224	2132	0	60
2009.11.16	03:00:00	85.225	85.364	85.205	85.364	2207	0	60
2009.11.16	04:00:00	85.365	85.436	85.355	85.384	1469	0	60
2009.11.16	05:00:00	85.385	85.506	85.359	85.471	1646	0	60
2009.11.16	06:00:00	85.481	85.537	85.449	85.461	2018	0	60
2009.11.16	07:00:00	85.459	85.635	85.393	85.543	2763	0	60
2009.11.16	08:00:00	85.539	85.691	85.517	85.576	3522	0	60
2009.11.16	09:00:00	85.574	85.613	85.354	85.372	3670	0	60
2009.11.16	10:00:00	85.373	85.570	85.370	85.422	3350	0	60
2009.11.16	11:00:00	85.419	85.443	85.334	85.365	2865	0	60
2009.11.16	12:00:00	85.363	85.587	85.336	85.558	2919	0	60
2009.11.16	13:00:00	85.562	85.722	85.465	85.640	3137	0	60
2009.11.16	14:00:00	85.642	85.732	85.474	85.556	3792	0	60
2009.11.16	15:00:00	85.557	85.663	85.453	85.625	4379	0	60
2009.11.16	16:00:00	85.622	85.727	85.521	85.527	4760	0	60
2009.11.16	17:00:00	85.526	85.543	85.332	85.354	4275	0	60
2009.11.16	18:00:00	85.355	85.441	85.064	85.214	4633	0	60
2009.11.16	19:00:00	85.215	85.267	85.040	85.041	3991	0	60
2009.11.16	20:00:00	85.024	85.107	84.888	84.949	4705	0	60
2009.11.16	21:00:00	84.949	85.088	84.821	85.070	3696	0	60
2009.11.16	22:00:00	85.071	85.081	84.944	84.973	2488	0	60
2009.11.16	23:00:00	84.972	85.052	84.961	85.019	1434	0	60
2009.11.17	00:00:00	85.015	85.022	84.866	84.983	2493	0	60
2009.11.17	01:00:00	84.981	85.140	84.955	85.072	2823	0	60
2009.11.17	02:00:00	85.071	85.101	84.943	84.977	2577	0	60
2009.11.17	03:00:00	84.977	84.997	84.860	84.920	2173	0	60
2009.11.17	04:00:00	84.919	84.946	84.850	84.865	1978	0	60
2009.11.17	05:00:00	84.864	85.015	84.857	85.002	1940	0	60
2009.11.17	06:00:00	85.012	85.047	84.909	84.966	2216	0	60
2009.11.17	07:00:00	84.967	84.989	84.812	84.927	2758	0	60
2009.11.17	08:00:00	84.926	85.003	84.700	84.708	3794	0	60
2009.11.17	09:00:00	84.705	84.715	84.347	84.388	4631	0	60
2009.11.17	10:00:00	84.387	84.480	84.244	84.368	4305	0	60
2009.11.17	11:00:00	84.371	84.397	84.120	84.157	4522	0	60
2009.11.17	12:00:00	84.155	84.347	84.086	84.310	3664	0	60
2009.11.17	13:00:00	84.312	84.429	84.277	84.395	4478	0	60
2009.11.17	14:00:00	84.400	84.684	84.311	84.360	4673	0	60
2009.11.17	15:00:00	84.361	84.519	84.215	84.433	5117	0	60
2009.11.17	16:00:00	84.430	84.501	84.113	84.385	5220	0	60
2009.11.17	17:00:00	84.388	84.470	84.225	84.413	5038	0	60
2009.11.17	18:00:00	84.410	84.570	84.280	84.499	4007	0	60
2009.11.17	19:00:00	84.500	84.767	84.380	84.707	3914	0	60
2009.11.17	20:00:00	84.690	84.819	84.666	84.813	3845	0	60
2009.11.17	21:00:00	84.812	84.961	84.809	84.934	3094	0	60
2009.11.17	22:00:00	84.932	84.969	84.864	84.883	2723	0	60
2009.11.17	23:00:00	84.882	84.961	84.854	84.916	1799	0	60
2009.11.18	00:00:00	84.917	84.970	84.815	84.857	2211	0	60
2009.11.18	01:00:00	84.861	84.968	84.837	84.894	2850	0	60
2009.11.18	02:00:00	84.896	84.940	84.777	84.779	2259	0	60
2009.11.18	03:00:00	84.780	84.893	84.779	84.847	1630	0	60
2009.11.18	04:00:00	84.851	84.857	84.642	84.642	1841	0	60
2009.11.18	05:00:00	84.646	84.657	84.564	84.646	1887	0	60
2009.11.18	06:00:00	84.658	84.720	84.592	84.713	1987	0	60
2009.11.18	07:00:00	84.714	84.735	84.639	84.727	2167	0	60
2009.11.18	08:00:00	84.727	84.801	84.570	84.665	3190	0	60
2009.11.18	09:00:00	84.664	84.882	84.648	84.859	3935	0	60
2009.11.18	10:00:00	84.861	84.958	84.695	84.939	3986	0	60
2009.11.18	11:00:00	84.936	85.038	84.886	85.019	3414	0	60
2009.11.18	12:00:00	85.016	85.196	84.980	85.135	3395	0	60
2009.11.18	13:00:00	85.130	85.239	85.026	85.122	3344	0	60
2009.11.18	14:00:00	85.120	85.195	84.866	84.967	4113	0	60
2009.11.18	15:00:00	84.966	85.010	84.801	84.873	4840	0	60
2009.11.18	16:00:00	84.876	85.157	84.702	85.149	4128	0	60
2009.11.18	17:00:00	85.150	85.172	84.963	85.102	3616	0	60
2009.11.18	18:00:00	85.103	85.114	84.796	84.886	3762	0	60
2009.11.18	19:00:00	84.886	84.891	84.665	84.731	3692	0	60
2009.11.18	20:00:00	84.713	84.838	84.556	84.613	3814	0	60
2009.11.18	21:00:00	84.614	84.732	84.507	84.721	3379	0	60
2009.11.18	22:00:00	84.720	84.770	84.629	84.639	2622	0	60
2009.11.18	23:00:00	84.640	84.677	84.559	84.604	1796	0	60
2009.11.19	00:00:00	84.607	84.727	84.601	84.661	1672	0	60
2009.11.19	01:00:00	84.663	84.686	84.440	84.523	2831	0	60
2009.11.19	02:00:00	84.521	84.542	84.259	84.360	2874	0	60
2009.11.19	03:00:00	84.359	84.371	84.190	84.289	2878	0	60
2009.11.19	04:00:00	84.288	84.313	84.119	84.133	2288	0	60
2009.11.19	05:00:00	84.137	84.238	84.071	84.196	2571	0	60
2009.11.19	06:00:00	84.210	84.255	84.125	84.203	2022	0	60
2009.11.19	07:00:00	84.202	84.250	84.139	84.167	2567	0	60
2009.11.19	08:00:00	84.171	84.194	83.829	83.868	4400	0	60
2009.11.19	09:00:00	83.866	84.043	83.613	84.035	4870	0	60
2009.11.19	10:00:00	84.034	84.112	83.771	83.800	3926	0	60
2009.11.19	11:00:00	83.800	83.969	83.751	83.850	3829	0	60
2009.11.19	12:00:00	83.850	83.874	83.644	83.670	3786	0	60
2009.11.19	13:00:00	83.669	83.732	83.518	83.669	4178	0	60
2009.11.19	14:00:00	83.670	83.750	83.476	83.576	4569	0	60
2009.11.19	15:00:00	83.577	83.709	82.979	83.022	5238	0	60
2009.11.19	16:00:00	83.018	83.221	83.012	83.129	5445	0	60
2009.11.19	17:00:00	83.128	83.633	83.115	83.630	4820	0	60
2009.11.19	18:00:00	83.629	83.649	83.449	83.483	3680	0	60
2009.11.19	19:00:00	83.482	83.634	83.336	83.634	3128	0	60
2009.11.19	20:00:00	83.617	83.748	83.484	83.707	3810	0	60
2009.11.19	21:00:00	83.712	83.769	83.607	83.714	2919	0	60
2009.11.19	22:00:00	83.716	83.732	83.604	83.610	2795	0	60
2009.11.19	23:00:00	83.608	83.707	83.576	83.598	1937	0	60
2009.11.20	00:00:00	83.597	83.667	83.541	83.627	1943	0	60
2009.11.20	01:00:00	83.628	83.819	83.559	83.680	3240	0	60
2009.11.20	02:00:00	83.680	83.680	83.475	83.519	2881	0	60
2009.11.20	03:00:00	83.520	83.521	83.271	83.272	2521	0	60
2009.11.20	04:00:00	83.272	83.619	83.259	83.615	2186	0	60
2009.11.20	05:00:00	83.614	83.657	83.496	83.632	2932	0	60
