<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.04.18	01:00:00	0.95951	0.96030	0.95935	0.95984	900	0	20
2011.04.18	02:00:00	0.95983	0.96147	0.95956	0.96117	967	0	20
2011.04.18	03:00:00	0.96119	0.96278	0.96117	0.96166	1379	0	20
2011.04.18	04:00:00	0.96165	0.96238	0.96114	0.96179	900	0	20
2011.04.18	05:00:00	0.96173	0.96247	0.96167	0.96198	639	0	20
2011.04.18	06:00:00	0.96196	0.96267	0.96169	0.96203	1339	0	10
2011.04.18	07:00:00	0.96202	0.96251	0.96160	0.96213	1489	0	10
2011.04.18	08:00:00	0.96208	0.96242	0.96109	0.96230	1774	0	12
2011.04.18	09:00:00	0.96232	0.96390	0.96159	0.96159	2692	0	10
2011.04.18	10:00:00	0.96150	0.96173	0.96018	0.96164	2322	0	10
2011.04.18	11:00:00	0.96164	0.96169	0.96075	0.96110	2080	0	12
2011.04.18	12:00:00	0.96113	0.96435	0.96110	0.96398	2199	0	12
2011.04.18	13:00:00	0.96395	0.96499	0.96334	0.96498	2080	0	10
2011.04.18	14:00:00	0.96500	0.96505	0.96343	0.96439	2488	0	10
2011.04.18	15:00:00	0.96440	0.96659	0.96178	0.96620	4110	0	20
2011.04.18	16:00:00	0.96653	0.97155	0.96600	0.97111	3787	0	17
2011.04.18	17:00:00	0.97107	0.97206	0.96828	0.96897	3413	0	18
2011.04.18	18:00:00	0.96900	0.96918	0.96766	0.96769	2188	0	10
2011.04.18	19:00:00	0.96766	0.96856	0.96688	0.96702	1803	0	10
2011.04.18	20:00:00	0.96708	0.96727	0.96390	0.96421	1684	0	21
2011.04.18	21:00:00	0.96418	0.96514	0.96342	0.96414	1432	0	21
2011.04.18	22:00:00	0.96410	0.96447	0.96377	0.96424	947	0	20
2011.04.18	23:00:00	0.96423	0.96463	0.96395	0.96427	708	0	20
2011.04.19	00:00:00	0.96427	0.96445	0.96396	0.96426	1118	0	22
2011.04.19	01:00:00	0.96427	0.96481	0.96417	0.96435	883	0	20
2011.04.19	02:00:00	0.96435	0.96483	0.96407	0.96476	1007	0	20
2011.04.19	03:00:00	0.96475	0.96613	0.96414	0.96561	1236	0	20
2011.04.19	04:00:00	0.96561	0.96579	0.96477	0.96509	1107	0	23
2011.04.19	05:00:00	0.96506	0.96512	0.96444	0.96457	866	0	20
2011.04.19	06:00:00	0.96458	0.96560	0.96452	0.96541	993	0	10
2011.04.19	07:00:00	0.96550	0.96577	0.96465	0.96574	1343	0	10
2011.04.19	08:00:00	0.96575	0.96661	0.96422	0.96441	2162	0	10
2011.04.19	09:00:00	0.96443	0.96540	0.96350	0.96398	2349	0	10
2011.04.19	10:00:00	0.96396	0.96530	0.96386	0.96434	2050	0	10
2011.04.19	11:00:00	0.96435	0.96478	0.96301	0.96314	2083	0	10
2011.04.19	12:00:00	0.96312	0.96437	0.96226	0.96226	2218	0	10
2011.04.19	13:00:00	0.96227	0.96231	0.95735	0.95765	3138	0	13
2011.04.19	14:00:00	0.95767	0.95818	0.95476	0.95752	3140	0	14
2011.04.19	15:00:00	0.95751	0.95785	0.95559	0.95636	2846	0	15
2011.04.19	16:00:00	0.95638	0.95735	0.95496	0.95731	2956	0	14
2011.04.19	17:00:00	0.95730	0.95817	0.95648	0.95708	2706	0	13
2011.04.19	18:00:00	0.95706	0.95716	0.95582	0.95698	2004	0	12
2011.04.19	19:00:00	0.95700	0.95730	0.95580	0.95612	1991	0	10
2011.04.19	20:00:00	0.95612	0.95711	0.95602	0.95667	1204	0	20
2011.04.19	21:00:00	0.95663	0.95697	0.95615	0.95629	1206	0	20
2011.04.19	22:00:00	0.95630	0.95664	0.95593	0.95597	997	0	21
2011.04.19	23:00:00	0.95601	0.95629	0.95582	0.95620	731	0	20
2011.04.20	00:00:00	0.95623	0.95624	0.95563	0.95570	815	0	20
2011.04.20	01:00:00	0.95569	0.95570	0.95486	0.95486	789	0	20
2011.04.20	02:00:00	0.95484	0.95496	0.95453	0.95457	944	0	20
2011.04.20	03:00:00	0.95457	0.95466	0.95380	0.95397	1024	0	20
2011.04.20	04:00:00	0.95396	0.95448	0.95380	0.95391	789	0	20
2011.04.20	05:00:00	0.95391	0.95471	0.95383	0.95461	814	0	20
2011.04.20	06:00:00	0.95459	0.95481	0.95429	0.95442	932	0	10
2011.04.20	07:00:00	0.95439	0.95476	0.95381	0.95455	1353	0	10
2011.04.20	08:00:00	0.95456	0.95456	0.95290	0.95339	1928	0	10
2011.04.20	09:00:00	0.95338	0.95361	0.95213	0.95232	1766	0	12
2011.04.20	10:00:00	0.95232	0.95265	0.95113	0.95181	1930	0	10
2011.04.20	11:00:00	0.95155	0.95264	0.95122	0.95234	2150	0	11
2011.04.20	12:00:00	0.95235	0.95255	0.95019	0.95116	1947	0	10
2011.04.20	13:00:00	0.95116	0.95210	0.94967	0.95170	2276	0	11
2011.04.20	14:00:00	0.95169	0.95223	0.95097	0.95223	2134	0	10
2011.04.20	15:00:00	0.95221	0.95373	0.95189	0.95332	2261	0	15
2011.04.20	16:00:00	0.95331	0.95379	0.95176	0.95355	2632	0	12
2011.04.20	17:00:00	0.95353	0.95370	0.95209	0.95227	2426	0	14
2011.04.20	18:00:00	0.95231	0.95433	0.95216	0.95428	2598	0	12
2011.04.20	19:00:00	0.95427	0.95552	0.95419	0.95481	2245	0	10
2011.04.20	20:00:00	0.95485	0.95562	0.95415	0.95436	1312	0	21
2011.04.20	21:00:00	0.95435	0.95441	0.95289	0.95305	1400	0	21
2011.04.20	22:00:00	0.95304	0.95347	0.95220	0.95253	1399	0	21
2011.04.20	23:00:00	0.95255	0.95302	0.95196	0.95253	840	0	20
2011.04.21	00:00:00	0.95255	0.95291	0.95219	0.95282	967	0	20
2011.04.21	01:00:00	0.95282	0.95310	0.95163	0.95172	801	0	20
2011.04.21	02:00:00	0.95173	0.95187	0.94935	0.94998	1348	0	20
2011.04.21	03:00:00	0.94995	0.95003	0.94812	0.94827	1304	0	20
2011.04.21	04:00:00	0.94827	0.94840	0.94758	0.94805	1183	0	20
2011.04.21	05:00:00	0.94807	0.94879	0.94797	0.94862	853	0	21
2011.04.21	06:00:00	0.94866	0.94890	0.94847	0.94864	986	0	10
2011.04.21	07:00:00	0.94865	0.94883	0.94664	0.94706	1965	0	10
2011.04.21	08:00:00	0.94708	0.94831	0.94694	0.94751	1942	0	10
2011.04.21	09:00:00	0.94751	0.94831	0.94702	0.94741	1992	0	12
2011.04.21	10:00:00	0.94742	0.94884	0.94737	0.94793	2074	0	12
2011.04.21	11:00:00	0.94795	0.94795	0.94681	0.94746	1786	0	10
2011.04.21	12:00:00	0.94747	0.94753	0.94630	0.94667	1740	0	10
2011.04.21	13:00:00	0.94668	0.94733	0.94534	0.94693	2008	0	10
2011.04.21	14:00:00	0.94683	0.95102	0.94679	0.95022	3018	0	10
2011.04.21	15:00:00	0.95022	0.95152	0.94830	0.95141	2802	0	12
2011.04.21	16:00:00	0.95142	0.95251	0.95054	0.95075	3142	0	15
2011.04.21	17:00:00	0.95076	0.95212	0.95066	0.95165	2733	0	10
2011.04.21	18:00:00	0.95168	0.95255	0.95162	0.95197	2163	0	10
2011.04.21	19:00:00	0.95195	0.95351	0.95190	0.95341	1805	0	12
2011.04.21	20:00:00	0.95343	0.95361	0.95269	0.95330	1435	0	20
2011.04.21	21:00:00	0.95327	0.95362	0.95315	0.95360	1404	0	22
2011.04.21	22:00:00	0.95359	0.95362	0.95241	0.95321	1355	0	20
2011.04.21	23:00:00	0.95312	0.95312	0.95254	0.95262	320	0	20
2011.04.22	00:00:00	0.95265	0.95301	0.95230	0.95276	589	0	23
2011.04.22	01:00:00	0.95271	0.95328	0.95226	0.95234	464	0	21
2011.04.22	02:00:00	0.95232	0.95293	0.95224	0.95289	549	0	20
2011.04.22	03:00:00	0.95287	0.95322	0.95206	0.95228	589	0	20
2011.04.22	04:00:00	0.95225	0.95258	0.95213	0.95250	548	0	22
2011.04.22	05:00:00	0.95252	0.95286	0.95250	0.95270	779	0	25
2011.04.22	06:00:00	0.95266	0.95280	0.95201	0.95227	640	0	12
2011.04.22	07:00:00	0.95220	0.95249	0.95207	0.95235	592	0	16
2011.04.22	08:00:00	0.95253	0.95287	0.95192	0.95252	930	0	12
2011.04.22	09:00:00	0.95249	0.95249	0.95197	0.95216	811	0	12
2011.04.22	10:00:00	0.95217	0.95350	0.95214	0.95326	698	0	15
2011.04.22	11:00:00	0.95331	0.95365	0.95318	0.95348	960	0	15
2011.04.22	12:00:00	0.95349	0.95355	0.95331	0.95339	792	0	15
2011.04.22	13:00:00	0.95340	0.95361	0.95331	0.95350	497	0	12
2011.04.22	14:00:00	0.95361	0.95361	0.95230	0.95280	881	0	15
2011.04.22	15:00:00	0.95291	0.95326	0.95252	0.95270	868	0	12
2011.04.22	16:00:00	0.95272	0.95370	0.95269	0.95358	929	0	15
2011.04.22	17:00:00	0.95353	0.95371	0.95336	0.95354	1092	0	12
2011.04.22	18:00:00	0.95347	0.95360	0.95332	0.95341	893	0	15
2011.04.22	19:00:00	0.95338	0.95434	0.95333	0.95364	862	0	16
2011.04.22	20:00:00	0.95364	0.95453	0.95359	0.95396	559	0	20
2011.04.22	21:00:00	0.95395	0.95441	0.95357	0.95432	411	0	24
2011.04.22	22:00:00	0.95421	0.95455	0.95362	0.95412	411	0	23
2011.04.22	23:00:00	0.95416	0.95416	0.95416	0.95416	1	0	65
2011.04.25	00:00:00	0.95252	0.95343	0.95199	0.95287	772	0	21
2011.04.25	01:00:00	0.95289	0.95356	0.95217	0.95225	875	0	20
2011.04.25	02:00:00	0.95224	0.95278	0.95188	0.95272	1013	0	25
2011.04.25	03:00:00	0.95273	0.95299	0.95230	0.95288	1035	0	25
2011.04.25	04:00:00	0.95282	0.95345	0.95282	0.95301	990	0	20
2011.04.25	05:00:00	0.95298	0.95325	0.95287	0.95307	1000	0	20
2011.04.25	06:00:00	0.95306	0.95325	0.95156	0.95174	1572	0	15
2011.04.25	07:00:00	0.95175	0.95200	0.95120	0.95168	1517	0	12
2011.04.25	08:00:00	0.95170	0.95311	0.95156	0.95223	1733	0	15
2011.04.25	09:00:00	0.95220	0.95227	0.95110	0.95162	1445	0	13
2011.04.25	10:00:00	0.95173	0.95179	0.95077	0.95110	1433	0	10
2011.04.25	11:00:00	0.95105	0.95141	0.95078	0.95122	1424	0	10
2011.04.25	12:00:00	0.95121	0.95190	0.95074	0.95142	1336	0	13
2011.04.25	13:00:00	0.95138	0.95138	0.95028	0.95103	1733	0	10
2011.04.25	14:00:00	0.95098	0.95270	0.95069	0.95216	1973	0	10
2011.04.25	15:00:00	0.95215	0.95334	0.95126	0.95313	2495	0	13
2011.04.25	16:00:00	0.95306	0.95516	0.95272	0.95444	2992	0	14
2011.04.25	17:00:00	0.95439	0.95602	0.95381	0.95397	2551	0	10
2011.04.25	18:00:00	0.95399	0.95547	0.95397	0.95470	1973	0	10
2011.04.25	19:00:00	0.95469	0.95523	0.95396	0.95438	1558	0	12
2011.04.25	20:00:00	0.95420	0.95493	0.95406	0.95418	1214	0	21
2011.04.25	21:00:00	0.95418	0.95492	0.95415	0.95445	1279	0	20
2011.04.25	22:00:00	0.95445	0.95494	0.95401	0.95424	975	0	20
2011.04.25	23:00:00	0.95422	0.95447	0.95389	0.95430	614	0	23
2011.04.26	00:00:00	0.95430	0.95444	0.95402	0.95412	934	0	20
2011.04.26	01:00:00	0.95411	0.95496	0.95345	0.95485	916	0	20
2011.04.26	02:00:00	0.95490	0.95602	0.95487	0.95566	1181	0	20
2011.04.26	03:00:00	0.95568	0.95584	0.95450	0.95451	1020	0	20
2011.04.26	04:00:00	0.95455	0.95548	0.95417	0.95445	970	0	20
2011.04.26	05:00:00	0.95442	0.95442	0.95326	0.95365	1166	0	20
2011.04.26	06:00:00	0.95365	0.95511	0.95361	0.95486	1530	0	10
2011.04.26	07:00:00	0.95485	0.95527	0.95457	0.95507	1531	0	13
2011.04.26	08:00:00	0.95511	0.95564	0.95307	0.95333	1911	0	10
2011.04.26	09:00:00	0.95334	0.95459	0.95205	0.95260	2055	0	12
2011.04.26	10:00:00	0.95258	0.95285	0.95194	0.95219	2136	0	12
2011.04.26	11:00:00	0.95220	0.95249	0.95161	0.95227	1832	0	10
2011.04.26	12:00:00	0.95226	0.95279	0.95201	0.95246	1748	0	10
2011.04.26	13:00:00	0.95243	0.95411	0.95237	0.95337	1803	0	10
2011.04.26	14:00:00	0.95337	0.95384	0.95226	0.95244	2613	0	12
2011.04.26	15:00:00	0.95241	0.95438	0.95234	0.95376	2867	0	10
2011.04.26	16:00:00	0.95372	0.95432	0.95117	0.95132	3224	0	10
2011.04.26	17:00:00	0.95130	0.95195	0.95040	0.95065	2769	0	10
2011.04.26	18:00:00	0.95071	0.95090	0.94952	0.95082	2427	0	11
2011.04.26	19:00:00	0.95082	0.95257	0.95078	0.95234	2046	0	10
2011.04.26	20:00:00	0.95235	0.95330	0.95227	0.95294	1666	0	20
2011.04.26	21:00:00	0.95289	0.95303	0.95172	0.95182	1825	0	20
2011.04.26	22:00:00	0.95182	0.95234	0.95135	0.95135	1637	0	23
2011.04.26	23:00:00	0.95137	0.95187	0.95070	0.95094	747	0	20
2011.04.27	00:00:00	0.95101	0.95133	0.94993	0.95047	1486	0	21
2011.04.27	01:00:00	0.95047	0.95072	0.94920	0.94920	1098	0	20
2011.04.27	02:00:00	0.94919	0.95070	0.94912	0.95048	1015	0	20
2011.04.27	03:00:00	0.95049	0.95228	0.94955	0.95134	1491	0	20
2011.04.27	04:00:00	0.95131	0.95200	0.94985	0.95034	1040	0	20
2011.04.27	05:00:00	0.95033	0.95071	0.94950	0.94954	802	0	20
2011.04.27	06:00:00	0.94963	0.95009	0.94868	0.94868	1274	0	13
2011.04.27	07:00:00	0.94863	0.94972	0.94856	0.94961	1530	0	12
2011.04.27	08:00:00	0.94963	0.95123	0.94950	0.95119	1722	0	10
2011.04.27	09:00:00	0.95124	0.95204	0.95086	0.95197	1994	0	10
2011.04.27	10:00:00	0.95198	0.95237	0.95135	0.95140	1969	0	10
2011.04.27	11:00:00	0.95136	0.95274	0.95120	0.95224	2048	0	10
2011.04.27	12:00:00	0.95222	0.95349	0.95190	0.95217	1954	0	10
2011.04.27	13:00:00	0.95216	0.95253	0.95164	0.95240	1636	0	10
2011.04.27	14:00:00	0.95242	0.95269	0.95178	0.95244	2135	0	14
2011.04.27	15:00:00	0.95242	0.95242	0.95100	0.95225	2619	0	10
2011.04.27	16:00:00	0.95224	0.95751	0.95187	0.95694	4012	0	13
2011.04.27	17:00:00	0.95693	0.95707	0.95432	0.95485	3123	0	10
2011.04.27	18:00:00	0.95485	0.95672	0.95349	0.95486	3281	0	12
2011.04.27	19:00:00	0.95487	0.95516	0.95265	0.95276	2168	0	10
2011.04.27	20:00:00	0.95277	0.95422	0.95182	0.95196	2211	0	23
2011.04.27	21:00:00	0.95195	0.95207	0.95004	0.95011	2161	0	20
2011.04.27	22:00:00	0.95011	0.95119	0.94968	0.94968	1674	0	20
2011.04.27	23:00:00	0.94969	0.95106	0.94943	0.95050	1086	0	20
2011.04.28	00:00:00	0.95034	0.95114	0.95023	0.95083	1124	0	20
2011.04.28	01:00:00	0.95080	0.95084	0.94975	0.94986	866	0	20
2011.04.28	02:00:00	0.94987	0.95012	0.94719	0.94746	1533	0	25
2011.04.28	03:00:00	0.94745	0.94798	0.94650	0.94786	1337	0	20
2011.04.28	04:00:00	0.94787	0.94801	0.94671	0.94688	1263	0	20
2011.04.28	05:00:00	0.94682	0.94715	0.94633	0.94701	1124	0	20
2011.04.28	06:00:00	0.94703	0.94714	0.94645	0.94704	1157	0	10
2011.04.28	07:00:00	0.94703	0.94843	0.94691	0.94822	1314	0	10
2011.04.28	08:00:00	0.94830	0.94913	0.94794	0.94835	1731	0	10
2011.04.28	09:00:00	0.94836	0.94868	0.94720	0.94822	1836	0	12
2011.04.28	10:00:00	0.94822	0.94830	0.94710	0.94719	1818	0	10
2011.04.28	11:00:00	0.94718	0.94764	0.94658	0.94758	1943	0	10
2011.04.28	12:00:00	0.94761	0.94823	0.94721	0.94810	1814	0	10
2011.04.28	13:00:00	0.94813	0.95052	0.94809	0.94971	2136	0	10
2011.04.28	14:00:00	0.94974	0.95151	0.94951	0.95141	2864	0	10
2011.04.28	15:00:00	0.95137	0.95194	0.94914	0.94922	2836	0	13
2011.04.28	16:00:00	0.94923	0.95046	0.94837	0.94954	3410	0	13
2011.04.28	17:00:00	0.94944	0.95127	0.94845	0.95089	2973	0	10
2011.04.28	18:00:00	0.95097	0.95163	0.94962	0.95068	2559	761750000	8
2011.04.28	19:00:00	0.95068	0.95168	0.94954	0.95009	2440	2384500000	6
2011.04.28	20:00:00	0.95006	0.95137	0.95006	0.95099	2126	1752000000	8
2011.04.28	21:00:00	0.95099	0.95166	0.95053	0.95088	2268	1758750000	6
2011.04.28	22:00:00	0.95089	0.95104	0.95038	0.95054	1155	237500000	11
2011.04.28	23:00:00	0.95054	0.95092	0.95019	0.95050	732	0	20
2011.04.29	00:00:00	0.95048	0.95067	0.95011	0.95027	1109	0	20
2011.04.29	01:00:00	0.95028	0.95054	0.95007	0.95020	730	0	20
2011.04.29	02:00:00	0.95023	0.95162	0.95008	0.95162	804	0	20
2011.04.29	03:00:00	0.95163	0.95272	0.95161	0.95200	1189	0	27
2011.04.29	04:00:00	0.95202	0.95213	0.95114	0.95171	843	0	20
2011.04.29	05:00:00	0.95170	0.95171	0.95072	0.95095	705	0	20
2011.04.29	06:00:00	0.95102	0.95211	0.95101	0.95201	1249	0	10
2011.04.29	07:00:00	0.95201	0.95203	0.95129	0.95162	1137	0	12
2011.04.29	08:00:00	0.95160	0.95212	0.95118	0.95172	1473	0	12
2011.04.29	09:00:00	0.95168	0.95241	0.95158	0.95195	1567	0	12
2011.04.29	10:00:00	0.95194	0.95242	0.95162	0.95200	1466	0	13
2011.04.29	11:00:00	0.95200	0.95200	0.95010	0.95061	1687	0	12
2011.04.29	12:00:00	0.95057	0.95065	0.94873	0.94933	1612	0	14
2011.04.29	13:00:00	0.94930	0.94967	0.94820	0.94863	1655	0	12
2011.04.29	14:00:00	0.94862	0.95217	0.94817	0.95172	2962	0	12
2011.04.29	15:00:00	0.95166	0.95487	0.95166	0.95431	2997	0	12
2011.04.29	16:00:00	0.95430	0.95438	0.94886	0.94886	3242	0	13
2011.04.29	17:00:00	0.94881	0.95021	0.94845	0.94849	2929	0	11
2011.04.29	18:00:00	0.94845	0.94863	0.94638	0.94817	2241	0	13
2011.04.29	19:00:00	0.94822	0.94834	0.94546	0.94686	2263	0	10
2011.04.29	20:00:00	0.94686	0.94706	0.94491	0.94569	1964	0	23
2011.04.29	21:00:00	0.94571	0.94606	0.94488	0.94606	1694	0	20
2011.04.29	22:00:00	0.94607	0.94632	0.94452	0.94479	1558	0	21
2011.04.29	23:00:00	0.94487	0.94487	0.94487	0.94487	1	0	38
2011.05.02	00:00:00	0.94502	0.94723	0.94440	0.94536	1291	0	21
2011.05.02	01:00:00	0.94537	0.94721	0.94525	0.94568	1790	0	22
2011.05.02	02:00:00	0.94566	0.94642	0.94458	0.94620	1595	0	26
2011.05.02	03:00:00	0.94619	0.94760	0.94576	0.94735	1218	0	20
2011.05.02	04:00:00	0.94734	0.94876	0.94659	0.94803	1484	0	20
2011.05.02	05:00:00	0.94801	0.94917	0.94790	0.94829	1182	0	20
2011.05.02	06:00:00	0.94828	0.94880	0.94768	0.94862	1561	0	12
2011.05.02	07:00:00	0.94863	0.94870	0.94810	0.94812	1525	0	12
2011.05.02	08:00:00	0.94813	0.94839	0.94652	0.94762	1774	0	10
2011.05.02	09:00:00	0.94764	0.94905	0.94692	0.94833	1718	0	10
2011.05.02	10:00:00	0.94830	0.94847	0.94762	0.94774	1688	0	10
2011.05.02	11:00:00	0.94776	0.94974	0.94769	0.94960	1822	0	10
2011.05.02	12:00:00	0.94959	0.94969	0.94907	0.94930	1645	0	10
2011.05.02	13:00:00	0.94933	0.94946	0.94888	0.94924	1664	0	10
2011.05.02	14:00:00	0.94922	0.95002	0.94859	0.94900	2215	0	10
2011.05.02	15:00:00	0.94903	0.94999	0.94813	0.94891	2818	0	14
2011.05.02	16:00:00	0.94897	0.94947	0.94779	0.94825	3338	0	11
2011.05.02	17:00:00	0.94824	0.94976	0.94800	0.94926	2851	0	12
2011.05.02	18:00:00	0.94924	0.94959	0.94859	0.94893	2235	0	11
2011.05.02	19:00:00	0.94897	0.94936	0.94870	0.94885	1613	0	10
2011.05.02	20:00:00	0.94882	0.94970	0.94871	0.94932	1434	0	20
2011.05.02	21:00:00	0.94934	0.95125	0.94917	0.95072	2021	0	20
2011.05.02	22:00:00	0.95072	0.95176	0.95034	0.95046	1463	0	20
2011.05.02	23:00:00	0.95045	0.95116	0.95009	0.95064	789	0	20
2011.05.03	00:00:00	0.95065	0.95126	0.95060	0.95125	915	0	20
2011.05.03	01:00:00	0.95128	0.95189	0.95107	0.95127	811	0	20
2011.05.03	02:00:00	0.95126	0.95168	0.95058	0.95060	1136	0	20
2011.05.03	03:00:00	0.95059	0.95146	0.94967	0.94995	1089	0	20
2011.05.03	04:00:00	0.94994	0.95050	0.94672	0.94687	1673	0	20
2011.05.03	05:00:00	0.94685	0.94712	0.94638	0.94642	930	0	20
2011.05.03	06:00:00	0.94645	0.94697	0.94577	0.94597	1721	0	13
2011.05.03	07:00:00	0.94596	0.94807	0.94596	0.94678	1818	0	10
2011.05.03	08:00:00	0.94679	0.94776	0.94668	0.94710	1640	0	10
2011.05.03	09:00:00	0.94724	0.95080	0.94724	0.95026	2150	0	10
2011.05.03	10:00:00	0.95027	0.95083	0.94972	0.94984	1844	0	10
2011.05.03	11:00:00	0.94985	0.95171	0.94975	0.95167	1960	0	10
2011.05.03	12:00:00	0.95163	0.95406	0.95147	0.95383	2544	0	11
2011.05.03	13:00:00	0.95382	0.95405	0.95249	0.95346	2053	0	12
2011.05.03	14:00:00	0.95354	0.95406	0.95253	0.95299	2859	0	10
2011.05.03	15:00:00	0.95301	0.95341	0.95112	0.95136	3137	0	10
2011.05.03	16:00:00	0.95137	0.95230	0.95015	0.95156	3659	0	13
2011.05.03	17:00:00	0.95158	0.95174	0.94822	0.94890	2798	0	10
2011.05.03	18:00:00	0.94888	0.95013	0.94820	0.94969	2308	0	10
2011.05.03	19:00:00	0.94970	0.95292	0.94930	0.95237	2243	0	10
2011.05.03	20:00:00	0.95246	0.95391	0.95243	0.95373	2714	0	23
2011.05.03	21:00:00	0.95374	0.95374	0.95221	0.95244	2259	0	20
2011.05.03	22:00:00	0.95246	0.95326	0.95226	0.95246	1475	0	20
2011.05.03	23:00:00	0.95245	0.95303	0.95229	0.95288	847	0	20
2011.05.04	00:00:00	0.95288	0.95291	0.95206	0.95255	1288	0	20
2011.05.04	01:00:00	0.95251	0.95268	0.95175	0.95181	822	0	20
2011.05.04	02:00:00	0.95182	0.95296	0.95175	0.95276	1037	0	20
2011.05.04	03:00:00	0.95273	0.95424	0.95273	0.95415	1135	0	21
2011.05.04	04:00:00	0.95416	0.95467	0.95284	0.95378	1124	0	20
2011.05.04	05:00:00	0.95381	0.95442	0.95329	0.95329	959	0	20
2011.05.04	06:00:00	0.95327	0.95377	0.95305	0.95363	1171	0	10
2011.05.04	07:00:00	0.95365	0.95449	0.95316	0.95419	1409	0	10
2011.05.04	08:00:00	0.95421	0.95462	0.95274	0.95336	1980	0	13
2011.05.04	09:00:00	0.95333	0.95374	0.95218	0.95274	2190	0	10
2011.05.04	10:00:00	0.95273	0.95408	0.95239	0.95312	2291	0	10
2011.05.04	11:00:00	0.95313	0.95322	0.95202	0.95270	2247	0	12
2011.05.04	12:00:00	0.95279	0.95408	0.95215	0.95382	2266	0	12
2011.05.04	13:00:00	0.95383	0.95389	0.95305	0.95348	2172	0	10
2011.05.04	14:00:00	0.95348	0.95352	0.95039	0.95177	3229	0	13
2011.05.04	15:00:00	0.95174	0.95523	0.95099	0.95385	3631	0	12
2011.05.04	16:00:00	0.95378	0.95911	0.95375	0.95738	4679	0	13
2011.05.04	17:00:00	0.95737	0.95925	0.95645	0.95798	2411	0	14
2011.05.04	18:00:00	0.95798	0.96026	0.95716	0.95874	3609	0	12
2011.05.04	19:00:00	0.95876	0.95896	0.95599	0.95706	2571	0	10
2011.05.04	20:00:00	0.95704	0.95853	0.95656	0.95754	2231	0	20
2011.05.04	21:00:00	0.95749	0.95855	0.95729	0.95844	2245	0	20
2011.05.04	22:00:00	0.95842	0.95912	0.95793	0.95912	1373	0	23
2011.05.04	23:00:00	0.95905	0.95917	0.95810	0.95860	653	0	20
2011.05.05	00:00:00	0.95864	0.95866	0.95759	0.95814	911	0	20
2011.05.05	01:00:00	0.95810	0.95877	0.95729	0.95870	927	0	20
2011.05.05	02:00:00	0.95869	0.95929	0.95780	0.95782	1033	0	20
2011.05.05	03:00:00	0.95785	0.95924	0.95734	0.95814	1244	0	20
2011.05.05	04:00:00	0.95807	0.95900	0.95674	0.95889	1096	0	20
2011.05.05	05:00:00	0.95889	0.95919	0.95750	0.95753	913	0	20
2011.05.05	06:00:00	0.95751	0.95905	0.95714	0.95886	1392	0	10
2011.05.05	07:00:00	0.95887	0.95888	0.95742	0.95785	1470	0	10
2011.05.05	08:00:00	0.95784	0.95978	0.95769	0.95896	1694	0	10
2011.05.05	09:00:00	0.95841	0.95889	0.95762	0.95801	1946	0	13
2011.05.05	10:00:00	0.95809	0.96014	0.95805	0.95969	2053	0	10
2011.05.05	11:00:00	0.95968	0.96191	0.95956	0.96188	2395	0	10
2011.05.05	12:00:00	0.96186	0.96653	0.96186	0.96559	3486	0	12
2011.05.05	13:00:00	0.96557	0.96716	0.96437	0.96520	2918	0	13
2011.05.05	14:00:00	0.96539	0.96841	0.96487	0.96628	4307	0	14
2011.05.05	15:00:00	0.96624	0.96818	0.96301	0.96321	4237	0	14
2011.05.05	16:00:00	0.96320	0.96663	0.96320	0.96659	4114	0	13
2011.05.05	17:00:00	0.96657	0.97007	0.96530	0.96690	4155	0	12
2011.05.05	18:00:00	0.96687	0.96736	0.96514	0.96656	3443	0	13
2011.05.05	19:00:00	0.96656	0.96759	0.96522	0.96653	2604	0	10
2011.05.05	20:00:00	0.96649	0.96923	0.96632	0.96884	2842	0	20
2011.05.05	21:00:00	0.96885	0.97108	0.96733	0.96804	4139	0	23
2011.05.05	22:00:00	0.96803	0.96853	0.96641	0.96666	1741	0	23
2011.05.05	23:00:00	0.96664	0.96712	0.96598	0.96600	897	0	22
2011.05.06	00:00:00	0.96615	0.96630	0.96557	0.96610	1289	0	20
2011.05.06	01:00:00	0.96611	0.96678	0.96499	0.96541	1035	0	20
2011.05.06	02:00:00	0.96546	0.96648	0.96445	0.96557	1471	0	20
2011.05.06	03:00:00	0.96555	0.96644	0.96426	0.96454	1630	0	20
2011.05.06	04:00:00	0.96452	0.96509	0.96379	0.96496	1452	0	20
2011.05.06	05:00:00	0.96498	0.96580	0.96480	0.96566	909	0	20
2011.05.06	06:00:00	0.96574	0.96629	0.96533	0.96579	1471	0	10
2011.05.06	07:00:00	0.96577	0.96589	0.96413	0.96481	1582	0	10
2011.05.06	08:00:00	0.96480	0.96522	0.96361	0.96427	1919	0	10
2011.05.06	09:00:00	0.96424	0.96894	0.96397	0.96833	3283	0	14
2011.05.06	10:00:00	0.96832	0.97014	0.96709	0.96748	3114	0	10
2011.05.06	11:00:00	0.96747	0.96760	0.96408	0.96558	2960	0	10
2011.05.06	12:00:00	0.96558	0.96603	0.96244	0.96313	2832	0	13
2011.05.06	13:00:00	0.96302	0.96499	0.96001	0.96370	3028	0	13
2011.05.06	14:00:00	0.96371	0.96446	0.95790	0.95897	4549	0	10
